Engineering Strain X,True Stress(MPa) Y
0.08,0.0770629000690386
0.0810000000000001,0.0785134201493722
0.0820000000000001,0.0799716110140558
0.0830000000000001,0.0814426587914054
0.0840000000000001,0.0829317496097408
0.0850000000000001,0.0844440695973772
0.0860000000000001,0.0859848048826306
0.0870000000000001,0.0875591415938208
0.0880000000000001,0.0891722658592622
0.0890000000000001,0.0908293638072744
0.0900000000000001,0.0925356215661735
0.0910000000000001,0.0942962252642765
0.0920000000000001,0.0961163610298996
0.0930000000000001,0.0980012149913598
0.0940000000000001,0.109569995016747
0.0950000000000001,0.109576753281001
0.0960000000000001,0.103416669167078
0.0970000000000001,0.095628825047414
0.0980000000000001,0.0874833789420801
0.0990000000000001,0.0805643969136769
0.1,0.076455945024807
0.101,0.0778171152083909
0.102,0.104067826956695
0.103,0.11982611470827
0.104,0.0992085780156033
0.105,0.078871940207379
0.106,0.0815797474552591
0.107,0.0888018213961725
0.108,0.0886429071663839
0.109,0.086785626797151
0.11,0.0868528447187753
0.111,0.0875965269595485
0.112,0.0877279910508744
0.113,0.0866375454339794
0.114,0.0910723008186221
0.115,0.0988810625459102
0.116,0.100159974598628
0.117,0.101510185568811
0.118,0.102926691515048
0.119,0.104404488495926
0.12,0.105938572570036
0.121,0.107523939795965
0.122,0.109155586232304
0.123,0.11082850793764
0.124,0.112537700970562
0.125,0.114278161389662
0.126,0.116044885253525
0.127,0.117832868620741
0.128,0.119637107549901
0.129,0.121452598099591
0.13,0.123274336328402
0.131,0.125097318294921
0.132,0.126916540057739
0.133,0.128726997675441
0.134,0.130523687206622
0.135,0.132301604709867
0.136,0.134055746243765
0.137,0.135781107866906
0.138,0.137472685637877
0.139,0.139125475615269
0.14,0.140734473857671
0.141,0.142294676423671
0.142,0.143801079371857
0.143,0.14524867876082
0.144,0.146632470649147
0.145,0.147947451095427
0.146,0.14918861615825
0.147,0.150350961896204
0.148,0.15142948436788
0.149,0.152419179631863
0.15,0.157856642428324
0.151,0.153892661477119
0.152,0.15338258752233
0.153,0.16116241778035
0.154,0.166708638311477
0.155,0.170456757913798
0.156,0.173319121734179
0.157,0.174571905760395
0.158,0.173491285980211
0.159,0.169353438381399
0.16,0.148611206274174
0.161,0.174583654113531
0.162,0.175975046650176
0.163,0.177406824630938
0.164,0.17887826532537
0.165,0.180388646003019
0.166,0.181937243933434
0.167,0.183523336386169
0.168,0.185146200630769
0.169,0.186805113936787
0.17,0.18849935357377
0.171,0.190228196811268
0.172,0.191990920918833
0.173,0.193786803166014
0.174,0.195615120822358
0.175,0.197475151157419
0.176,0.199366171440743
0.177,0.201287458941882
0.178,0.203238290930384
0.179,0.205217944675798
0.18,0.207225697447678
0.181,0.209260826515568
0.182,0.211322609149023
0.183,0.213410322617588
0.184,0.215523244190815
0.185,0.217660651138256
0.186,0.219821820729456
0.187,0.222006030233967
0.188,0.224212556921339
0.189,0.226440678061122
0.19,0.228689670922864
0.191,0.230958812776117
0.192,0.233247380890427
0.193,0.235554652535349
0.194,0.237879904980428
0.195,0.240222415495215
0.196,0.242581461349261
0.197,0.244956319812115
0.198,0.247346268153326
0.199,0.249750583642443
0.2,0.252168543549019
0.201,0.2545994251426
0.202,0.257042505692738
