Engineering Strain X,True Stress(MPa) Y
0.0510000000000001,0.0659580038277818
0.052,0.065974129656782
0.0530000000000001,0.06500285820605
0.0540000000000001,0.0641872496922069
0.0550000000000001,0.063503866664786
0.0560000000000001,0.0632347268578402
0.0570000000000001,0.0636618480054221
0.0580000000000001,0.0650672478415881
0.0590000000000001,0.0664701425955467
0.0600000000000001,0.0679692636208262
0.0610000000000001,0.069704268032325
0.0620000000000001,0.071624269493844
0.063,0.0736783816691879
0.0640000000000001,0.075815718222163
0.065,0.0779853928165704
0.0660000000000001,0.0801365191162136
0.067,0.0822182107848999
0.0680000000000001,0.0841795814864286
0.069,0.0859697448846069
0.07,0.0887127934901546
0.0710000000000001,0.0925461339356355
0.072,0.0926904433158819
0.0730000000000001,0.0926167050347164
0.074,0.0928363383243971
0.0750000000000001,0.093063333825282
0.076,0.0922969707189347
0.0770000000000001,0.0915587171968486
0.078,0.0947714414673637
0.0790000000000001,0.101222010624446
0.08,0.104411853712548
0.0810000000000001,0.10368499853415
0.0820000000000001,0.104674480392894
0.0830000000000001,0.108020157911052
0.0840000000000001,0.109805444142615
0.0850000000000001,0.10938820618223
0.0860000000000001,0.108702525944858
0.0870000000000001,0.108843622729717
0.0880000000000001,0.110309137655593
0.0890000000000001,0.11356097492565
0.0900000000000001,0.118829950003981
0.0910000000000001,0.12464417231829
0.0920000000000001,0.128925190748015
0.0930000000000001,0.130865738040709
0.0940000000000001,0.130628216202259
0.0950000000000001,0.130855690004663
0.0960000000000001,0.133816153347153
0.0970000000000001,0.136394609094769
0.0980000000000001,0.135874081746765
0.0990000000000001,0.136633001267849
0.1,0.142143444970863
0.101,0.14790223953905
0.102,0.150531478933568
0.103,0.153634123692827
0.104,0.159459564239093
0.105,0.164810426512619
0.106,0.167713562079331
0.107,0.16982323948688
0.108,0.172503840988219
0.109,0.176047018432218
0.11,0.181264143266313
0.111,0.18968990243022
0.112,0.199719319041007
0.113,0.206239263100907
0.114,0.207696738145738
0.115,0.206324127836033
0.116,0.206053973021258
0.117,0.211610963771315
0.118,0.221008010281609
0.119,0.228049070866582
0.12,0.233092166978975
0.121,0.239887322893238
0.122,0.246469192779474
0.123,0.248899851401473
0.124,0.250453634968785
0.125,0.256542295888604
0.126,0.26652463888562
0.127,0.277790765721692
0.128,0.289011068101899
0.129,0.299019887450312
0.13,0.305700870244302
0.131,0.308724440405339
0.132,0.314727715466113
0.133,0.327707597918908
0.134,0.339802308862785
0.135,0.345580592458433
0.136,0.350568348857744
0.137,0.358829778957841
0.138,0.368157311938743
0.139,0.376703633830641
0.14,0.384565194734617
0.141,0.392049029717417
0.142,0.399464982569757
0.143,0.40629214083136
0.144,0.411105879691653
0.145,0.416033452156635
0.146,0.426703429396501
0.147,0.44175689115694
0.148,0.453710749670661
0.149,0.461349340174175
0.15,0.468394926908836
0.151,0.477098697145192
0.152,0.488594066124268
0.153,0.503488353264975
0.154,0.521536999109284
0.155,0.537984813397904
0.156,0.547521452120392
0.157,0.555330609962756
0.158,0.568686263591831
0.159,0.583172522999072
0.16,0.59254095828008
0.161,0.600208097327497
0.162,0.610491608201205
0.163,0.620757543777359
0.164,0.62916403525132
0.165,0.641556315677268
0.166,0.661056165584431
0.167,0.679576313762391
0.168,0.691472783484139
0.169,0.700642255393723
0.17,0.711149928139675
0.171,0.724889866416089
0.172,0.740166465914228
0.173,0.750077531738339
0.174,0.754525623556734
0.175,0.763091474858286
0.176,0.777968305594118
0.177,0.792138912444388
0.178,0.803020183456657
0.179,0.812946418705379
0.18,0.824172443506527
0.181,0.838379699658204
0.182,0.852788497295673
0.183,0.861951376633741
0.184,0.866426358947093
0.185,0.870361577996263
0.186,0.876583370425455
0.187,0.886556844307338
0.188,0.897074055810966
0.189,0.904033874568702
0.19,0.91037465685533
0.191,0.920456796110789
0.192,0.932627683710708
0.193,0.944093808632476
0.194,0.955134927387046
0.195,0.966474138260772
0.196,0.977590461465246
0.197,0.988774764655962
0.198,1.00345974837336
0.199,1.02261395166543
0.2,1.03981061374491
0.201,1.05131839510072
0.202,1.0612406473225
0.203,1.07247251684049
0.204,1.08410739579243
0.205,1.09538900027927
0.206,1.10636508251007
0.207,1.11747792216425
0.208,1.12943193034615
0.209,1.13880553853106
