Engineering Strain X,True Stress(MPa) Y
0.003,0.00770610554501161
0.004,0.0110871826713099
0.005,0.0118059660657552
0.00600000000000001,0.0125871688579
0.00700000000000001,0.0136116219780815
0.00799999999999995,0.015198187798406
0.00900000000000001,0.0178115900582618
0.01,0.0205088858196305
0.011,0.0220694212409445
0.012,0.0222926906319687
0.013,0.0225023242598095
0.014,0.0227014882498926
0.015,0.0228933487276501
0.016,0.0230810718185079
0.017,0.0232678236478971
0.018,0.0234567703412454
0.019,0.023651078023982
0.02,0.0238539128215338
0.021,0.0240684408593319
0.022,0.0242978282628039
0.023,0.0245452411573774
0.024,0.0248138456684845
0.025,0.0251068079215511
0.026,0.0254272940420064
0.027,0.0257784701552799
0.028,0.026163502386801
0.029,0.0265855568619964
0.03,0.0270477997062955
0.031,0.0275533970451276
0.032,0.0281055150039204
0.033,0.0287073197081043
0.034,0.0293676903715534
0.035,0.0301825000152647
0.036,0.0310607624601014
0.037,0.0319935296727181
0.038,0.0329718536197667
0.039,0.0339867862679029
0.04,0.0350293795837802
0.041,0.0360906855340506
0.042,0.0371617560853679
0.043,0.0382336432043884
0.044,0.0392973988577605
0.045,0.0403440750121433
0.046,0.0413647236341861
0.047,0.0423503966905461
0.048,0.0432921461478744
0.049,0.0441810239728246
0.05,0.0450080821320498
0.051,0.0457643725922052
0.052,0.0464409473199448
0.0530000000000001,0.0470288582819212
0.0540000000000001,0.0475191574447873
0.055,0.0484742568497945
0.0560000000000001,0.0468932132267517
0.0570000000000001,0.0443901130578892
0.058,0.0477052146043855
0.059,0.0532867204624683
0.0600000000000001,0.0559716290421255
0.0610000000000001,0.0588610920854782
0.062,0.0618638877386251
0.0630000000000001,0.0648887941476732
0.0640000000000001,0.0678445894587241
0.0650000000000001,0.0706400518178785
0.066,0.0731839593712382
0.0670000000000001,0.0753850902649069
0.0680000000000001,0.0775494264257475
0.0690000000000001,0.0797911508520923
0.07,0.078729281970042
0.0710000000000001,0.0757349131733367
0.0720000000000001,0.077924362101399
0.0730000000000001,0.0832868248703504
0.074,0.0889428348264816
0.0750000000000001,0.0928615655646623
0.0760000000000001,0.0917615577044093
0.0770000000000001,0.0930226184577854
0.078,0.0946648912831192
0.0790000000000001,0.0954275577158197
0.0800000000000001,0.0960246893634715
0.081,0.099809503768804
0.082,0.105301318781765
0.0830000000000001,0.110741978089282
0.0840000000000001,0.115779295696224
0.085,0.121066735551017
0.086,0.12043462593119
0.0870000000000001,0.120366321295476
0.0880000000000001,0.12320189791616
0.089,0.129030562426502
0.0900000000000001,0.136428666495649
0.0910000000000001,0.143932932632604
0.0920000000000001,0.149750125859208
0.093,0.153292089137809
0.0940000000000001,0.156204682882039
0.0950000000000001,0.160064819099035
0.0960000000000001,0.164959804352068
0.097,0.170487989595935
0.0980000000000001,0.176107713126421
0.0990000000000001,0.17929555212322
0.1,0.182537754709529
0.101,0.185929181319658
0.102,0.189564692387918
0.103,0.193539148348622
0.104,0.19794740963608
0.105,0.202884336684604
0.106,0.208444789928506
0.107,0.213949964077384
0.108,0.218339291512342
0.109,0.223059009897342
0.11,0.228114488899777
0.111,0.233511098187044
0.112,0.239254207426539
0.113,0.245349186285657
0.114,0.251801404431794
0.115,0.258616231532347
0.116,0.265799037254709
0.117,0.273355191266276
0.118,0.281290063234446
0.119,0.289609022826612
0.12,0.298317439710172
0.121,0.31130173512258
0.122,0.326143479200746
0.123,0.341173039665393
0.124,0.355950082172957
0.125,0.370034272379878
0.126,0.382985275942596
0.127,0.39436275851755
0.128,0.403726385761177
0.129,0.411595198365708
0.13,0.406884311461836
0.131,0.413593045935542
0.132,0.425345252745428
0.133,0.433399127725544
0.134,0.434213753867198
0.135,0.450187269044748
0.136,0.46950510418824
0.137,0.484622949574471
0.138,0.480163317403378
0.139,0.484308986557298
0.14,0.495325497124271
0.141,0.509708160437918
0.142,0.521089817644943
0.143,0.534055282761724
0.144,0.548301733654034
0.145,0.563526348187644
0.146,0.579426304228325
0.147,0.594373207531003
0.148,0.608381427052444
0.149,0.622242821960659
0.15,0.635750512764338
0.151,0.648697619972168
0.152,0.660877264092839
0.153,0.672082565635041
0.154,0.691215150159818
0.155,0.706502138182285
0.156,0.714287806298827
0.157,0.716000221581849
0.158,0.731438686611571
0.159,0.751338733778222
0.16,0.769565661212035
