Engineering Strain X,True Stress(MPa) Y
0.00900000000000001,-0.00391982863590723
0.01,0.000509787318820898
0.011,0.00235909369778842
0.012,0.00443656510969959
0.013,0.00671168939216926
0.014,0.00915395438280697
0.015,0.0117328479192276
0.016,0.0144178578390415
0.017,0.0171784719798618
0.018,0.0199841781793007
0.019,0.0228044642749694
0.02,0.0256088181044811
0.021,0.0283667275054471
0.022,0.0310476803154804
0.023,0.0336211643721933
0.024,0.0360566675131961
0.025,0.0383236775761047
0.026,0.0403916823985266
0.027,0.0422301698180787
0.028,0.0438086276723695
0.029,0.0443309143055872
0.03,0.0467125903006265
0.031,0.0512584767567512
0.032,0.0476473987405335
0.033,0.0507988253728779
0.034,0.0552932143582643
0.035,0.0591005741655368
0.036,0.0667027874826434
0.037,0.0748651901927651
0.038,0.0766524958868819
0.039,0.0776056509076515
0.04,0.0819175194531896
0.041,0.0845963225531992
0.042,0.0850622159439096
0.043,0.0893191177392256
0.044,0.0923655573465636
0.045,0.0920974057147301
0.046,0.0992207206684364
0.047,0.101802541409605
0.048,0.105731406243718
0.049,0.114479653902831
0.05,0.118396465855041
0.051,0.126829869373713
0.052,0.139679454367003
0.0530000000000001,0.144954154793428
0.0540000000000001,0.152600896787193
0.055,0.163260901172719
0.0560000000000001,0.163804233587169
0.0570000000000001,0.18262339856568
0.058,0.187696356149931
0.059,0.189445789630438
0.0600000000000001,0.194688494109434
0.0610000000000001,0.19234378667579
0.062,0.211499548245502
0.0630000000000001,0.230536147863441
0.0640000000000001,0.230896854089029
0.0650000000000001,0.245768796146645
0.066,0.245752485314175
0.0670000000000001,0.251684365727053
0.0680000000000001,0.261436077745235
0.0690000000000001,0.273824777385886
0.07,0.289701707114041
0.0710000000000001,0.297729236382702
0.0720000000000001,0.3035044646781
0.0730000000000001,0.323040763902357
0.074,0.340389449193358
0.0750000000000001,0.348778205790082
0.0760000000000001,0.356646551139938
0.0770000000000001,0.370496363248174
0.078,0.391741017552705
0.0790000000000001,0.401580019649636
0.0800000000000001,0.417411453856714
0.081,0.422982751091791
0.082,0.459915402886558
0.0830000000000001,0.491786511976869
0.0840000000000001,0.493889941210584
0.085,0.497727655141599
0.086,0.531089796538748
0.0870000000000001,0.545167154447136
0.0880000000000001,0.554621716733247
0.089,0.576960746711021
0.0900000000000001,0.603895879951127
0.0910000000000001,0.622063758496108
0.0920000000000001,0.617547753989177
0.093,0.660479193657415
0.0940000000000001,0.66559709344785
0.0950000000000001,0.72020448599978
0.0960000000000001,0.740383558946232
0.097,0.752425286940316
0.0980000000000001,0.804018566522161
0.0990000000000001,0.803588938656119
0.1,0.830726330554963
