Engineering Strain X,True Stress(MPa) Y
0.102,0.242578920583951
0.103,0.246396802634819
0.104,0.250205955362858
0.105,0.253998954826133
0.106,0.25776837708271
0.107,0.261506798190654
0.108,0.265206794208032
0.109,0.26886094119291
0.11,0.272461815203351
0.111,0.276001992297423
0.112,0.279474048533192
0.113,0.282870559968724
0.114,0.286184102662083
0.115,0.289407252671337
0.116,0.29253258605455
0.117,0.295552678869788
0.118,0.298460107175119
0.119,0.301247447028605
0.12,0.303907274488314
0.121,0.306432165612312
0.122,0.308814696458665
0.123,0.311047443085437
0.124,0.313122981550695
0.125,0.315033887912505
0.126,0.317674134442673
