Engineering Strain X,True Stress(MPa) Y
0.128,0.0549556729482976
0.129,0.0532187938835655
0.13,0.0516300803631027
0.131,0.050327016933325
0.132,0.0494467383996367
0.133,0.0490534061082668
0.134,0.0490489396318532
0.135,0.0493133944908806
0.136,0.0497294664738655
0.137,0.0503484276801018
0.138,0.0514888593642755
0.139,0.0534930548980308
0.14,0.0553049350280965
0.141,0.0557969324633918
0.142,0.0563121215176237
0.143,0.056846860123714
0.144,0.0573975062145888
0.145,0.0579604177231705
0.146,0.0585319525823849
0.147,0.0591084687251537
0.148,0.059686324084403
0.149,0.0602618765930556
0.15,0.0608314841840356
0.151,0.0613915047902678
0.152,0.0619382963446753
0.153,0.0624682167801829
0.154,0.062977624029714
0.155,0.0634628760261926
0.156,0.0639203307025431
0.157,0.0643463459916893
0.158,0.0647372798265551
0.159,0.0650894901400647
0.16,0.0653993348651423
0.161,0.0656631719347118
0.162,0.0658773592816968
0.163,0.0660382548390217
0.164,0.0661422165396102
0.165,0.0661856023163865
0.166,0.0661647701022752
0.167,0.0659588008574708
0.168,0.0649867222537672
0.169,0.0634510559692367
0.17,0.0615789559281044
0.171,0.0595975760545944
0.172,0.0577340702729308
0.173,0.0562155925073384
0.174,0.0552692966820403
0.175,0.0553775578910973
0.176,0.0578755309055703
0.177,0.0616608827403107
0.178,0.0652537428477167
0.179,0.0672903916232583
0.18,0.0676756035413249
0.181,0.067095315072063
0.182,0.066246907496698
0.183,0.0657511986397206
0.184,0.0656767919884074
0.185,0.0658500243817191
0.186,0.0660961977474857
0.187,0.0662001130014529
0.188,0.0662680887277163
0.189,0.066307960269669
0.19,0.0663199040032434
0.191,0.0663040963043728
0.192,0.0662607135489888
0.193,0.0661899321130253
0.194,0.0660717647085582
0.195,0.065830771359531
0.196,0.0656806676157191
0.197,0.065790507519448
0.198,0.0663254628697161
0.199,0.0671548591778428
0.2,0.0676490817468116
0.201,0.0671305033998595
0.202,0.0649555299041977
0.203,0.0616244421019601
0.204,0.0590273972341491
0.205,0.0591383717129252
0.206,0.0609668891018924
0.207,0.0617151637818028
0.208,0.0625650613191044
0.209,0.0635087728145212
0.21,0.0645384893687782
0.211,0.0656464020826009
0.212,0.066824702056713
0.213,0.0680655803918409
0.214,0.0693612281887077
0.215,0.0707038365480399
0.216,0.0720855965705614
0.217,0.0734986993569977
0.218,0.0749353360080729
0.219,0.0763876976245124
0.22,0.0778479753070405
0.221,0.0793083601563827
0.222,0.0807610432732646
0.223,0.0821982157584094
0.224,0.0836120687125428
0.225,0.0849947932363893
0.226,0.0863385804306747
0.227,0.0876356213961229
0.228,0.088878107233459
0.229,0.0900582290434082
0.23,0.0911681779266951
0.231,0.0922001449840446
0.232,0.093146321316181
0.233,0.0957088950474483
0.234,0.0978494053801535
0.235,0.0971060127518428
0.236,0.0948413332725024
0.237,0.0923990912059949
0.238,0.0907564867138349
0.239,0.0905584064501865
0.24,0.092437707941857
0.241,0.0940563073412257
0.242,0.0947056157064468
0.243,0.0954067464674766
0.244,0.0961549645420801
0.245,0.0969455348480199
0.246,0.0977737223030606
0.247,0.0986347918249668
0.248,0.0995240083315017
0.249,0.10043663674043
0.25,0.101367941969515
0.251,0.10231318893652
0.252,0.10326764255921
0.253,0.104226567755349
0.254,0.105185229442701
0.255,0.10613889253903
0.256,0.107082821962099
