Engineering Strain X,True Stress(MPa) Y
0.272,0.0882120428125386
0.273,0.0882844284009168
0.274,0.088290546707426
0.275,0.0881902270450174
0.276,0.0879618682199717
0.277,0.0877335606686427
0.278,0.0877056892434234
0.279,0.0880791073795586
0.28,0.0885239669984745
0.281,0.0890687010789983
0.282,0.0897227389316218
0.283,0.0904616099561744
0.284,0.0912608435524855
0.285,0.0920959691203842
0.286,0.0929425160597013
0.287,0.0938935518904698
0.288,0.0954575760273917
0.289,0.0969024538377032
0.29,0.0982429128390541
0.291,0.0994922601916144
0.292,0.100518348193867
0.293,0.100919728919039
0.294,0.100265778845335
0.295,0.0981415299305586
0.296,0.0947741178231218
0.297,0.0912447066219817
0.298,0.0886935846441093
0.299,0.0882186587877116
0.3,0.0900068030966241
0.301,0.0933679228411608
0.302,0.0975763577906115
0.303,0.10191589528207
0.304,0.105792334900657
0.305,0.108696394350408
0.306,0.110120513226937
0.307,0.109713930118435
0.308,0.108438451063389
0.309,0.107910223198954
0.31,0.10975019186826
0.311,0.115094481930514
0.312,0.122336339598815
0.313,0.128905467620685
0.314,0.13223051519069
0.315,0.130691856237108
0.316,0.126376781808388
0.317,0.122274969846739
0.318,0.121373942847488
0.319,0.125322318522442
0.32,0.132148365796967
0.321,0.139274463385746
0.322,0.144134800858904
0.323,0.145511119138588
0.324,0.144759544115684
0.325,0.143526100463621
0.326,0.143436327001172
0.327,0.145214133197038
0.328,0.148347375455043
0.329,0.152234445882167
0.33,0.155276857423336
0.331,0.157246971547148
0.332,0.159110036705154
0.333,0.160819234196543
0.334,0.162327745320505
0.335,0.163588751376229
0.336,0.164555433662905
0.337,0.165180973479723
0.338,0.165408166445424
0.339,0.164885819379809
0.34,0.16445360746744
0.341,0.165076380522139
0.342,0.167476576781944
0.343,0.170955950944149
0.344,0.174300295933716
0.345,0.176294675112097
0.346,0.176193793693103
0.347,0.175145618006142
0.348,0.174775131773044
0.349,0.176495046079484
0.35,0.178600138788853
0.351,0.181374556660392
0.352,0.184583283598284
0.353,0.18799130350671
0.354,0.191363600289851
0.355,0.19446515785189
0.356,0.197060960097006
0.357,0.199392491366264
0.358,0.200371021913959
0.359,0.199647184872215
0.36,0.198576685556592
0.361,0.198485643806573
0.362,0.199992333337159
0.363,0.20299162787717
0.364,0.207345704446289
0.365,0.212868842859483
0.366,0.218700159773582
0.367,0.223479479460893
0.368,0.225834910274552
0.369,0.224674144847064
0.37,0.221431392567306
0.371,0.21888229665128
0.372,0.219814855403943
0.373,0.226401572490453
0.374,0.237077617337148
0.375,0.248875129553985
0.376,0.25882374659877
0.377,0.264611060550999
0.378,0.266669933433715
0.379,0.266149119664063
0.38,0.264197389568424
0.381,0.26197801949565
0.382,0.260696208860433
0.383,0.261564686156075
0.384,0.26508990670543
0.385,0.268439903756805
0.386,0.272550697699908
0.387,0.277168873218087
0.388,0.282041014994694
0.389,0.28691370771308
0.39,0.291533536056595
0.391,0.295647084708591
0.392,0.30032696740047
0.393,0.30416335585993
0.394,0.306242537915059
0.395,0.307786292679691
0.396,0.309949943984271
0.397,0.312909125286009
0.398,0.316092739477362
0.399,0.318910905646442
0.4,0.320884531573597
0.401,0.32257534115434
0.402,0.325115241736743
0.403,0.329641977854513
0.404,0.337002822950038
0.405,0.346217300612561
0.406,0.355595789500509
0.407,0.363447105401186
0.408,0.368508546819915
0.409,0.371367857353238
0.41,0.37311219558709
0.411,0.374828496267854
0.412,0.377279229268274
0.413,0.380257185779505
0.414,0.383374797838262
0.415,0.386246040253428
0.416,0.388737177890528
0.417,0.391244447188374
0.418,0.394230953703543
0.419,0.398154368027997
0.42,0.403172402465276
0.421,0.408992272016668
0.422,0.415284078924273
0.423,0.421718808112065
0.424,0.427991069601537
0.425,0.433821107120308
0.426,0.438930449638281
0.427,0.443060964763634
0.428,0.446268329460972
0.429,0.448854735616121
0.43,0.451129008602251
0.431,0.453391982627099
0.432,0.455866411838696
0.433,0.458730921980188
0.434,0.462163639094125
0.435,0.46628038733926
0.436,0.470790658869392
0.437,0.475241038464218
0.438,0.479177674832929
0.439,0.482373497474257
0.44,0.485615156120103
0.441,0.489972438770117
0.442,0.496514801167412
0.443,0.505630471026047
0.444,0.515602084254859
0.445,0.524306723429901
0.446,0.529628332848272
0.447,0.530734035303279
0.448,0.529573929708751
0.449,0.528462580619296
0.45,0.529691173707919
0.451,0.534151794138482
0.452,0.540570007333635
0.453,0.547485255024532
