Engineering Strain X,True Stress(MPa) Y
0.191,0.131198616799074
0.192,0.130501800810882
0.193,0.130323347461152
0.194,0.131012672917739
0.195,0.132884825513533
0.196,0.135731162417227
0.197,0.138935015605949
0.198,0.141868935043007
0.199,0.143937825911465
0.2,0.144872195383301
0.201,0.14459087375933
0.202,0.143014983413295
0.203,0.140159285937275
0.204,0.136689396916556
0.205,0.133547270963469
0.206,0.13167586861973
0.207,0.131846319359978
0.208,0.133984243651124
0.209,0.1377556388421
0.21,0.142826427583424
0.211,0.148788369603648
0.212,0.154972448873147
0.213,0.160652362579027
0.214,0.165102184166478
0.215,0.167750265133034
0.216,0.168415979785623
0.217,0.166979719100918
0.218,0.163329615867307
0.219,0.158151048030905
0.22,0.153607879704824
0.221,0.152024480597852
0.222,0.154505629307271
0.223,0.158053405932192
0.224,0.162859215980981
0.225,0.168615548829099
0.226,0.175014893852006
0.227,0.181749740425168
0.228,0.188512577924044
0.229,0.194995895724099
0.23,0.204110981857221
0.231,0.212741158428892
0.232,0.218019241577316
0.233,0.219623785960807
0.234,0.218580104875197
0.235,0.216739484346559
0.236,0.214200059654655
0.237,0.211150156394223
0.238,0.207778100159997
0.239,0.204272216546714
0.24,0.200820831149109
0.241,0.197612269561921
0.242,0.19272058467713
0.243,0.190362925591499
0.244,0.191739479804186
0.245,0.19786296696276
0.246,0.208910238633243
0.247,0.222181200280227
0.248,0.234357264248366
0.249,0.24173459336751
0.25,0.243481334189426
0.251,0.243909606787281
0.252,0.243432472795453
0.253,0.242462993848324
0.254,0.241414231580272
0.255,0.240699247625677
0.256,0.240731103618917
0.257,0.242729489720184
0.258,0.249509805319966
0.259,0.259086491212061
0.26,0.269397578369786
0.261,0.278433067505719
0.262,0.285390351548271
0.263,0.29068096974557
0.264,0.294769781918959
0.265,0.297148732508269
0.266,0.298706584549878
0.267,0.300166303889722
0.268,0.301553206745466
0.269,0.302892609334774
0.27,0.304209827875311
0.271,0.305530178584741
0.272,0.306878977680728
0.273,0.309475513370592
0.274,0.312401692787648
0.275,0.31527493842645
0.276,0.317939902302989
0.277,0.320479852296043
0.278,0.324102388714758
0.279,0.330345958844832
0.28,0.340378376398531
0.281,0.34740308163839
0.282,0.355333317680485
0.283,0.3636991642248
0.284,0.372030700971326
0.285,0.379858007620049
0.286,0.386711163870957
0.287,0.392120249424035
0.288,0.395618671513435
0.289,0.397041196221555
0.29,0.396760047490155
0.291,0.39520301024171
0.292,0.392797869398694
0.293,0.389972409883582
0.294,0.387154416618848
0.295,0.384771674526969
0.296,0.382877893531505
0.297,0.384193069185224
0.298,0.390028463149123
0.299,0.400530997527402
0.3,0.415684905655551
0.301,0.433196283802157
0.302,0.449094104457028
0.303,0.459368399823558
0.304,0.460571050458209
0.305,0.454505012776485
0.306,0.445838000515649
0.307,0.439266654732044
0.308,0.438778663474792
0.309,0.443757217970707
0.31,0.451746477171547
0.311,0.46028578347701
0.312,0.467365255468561
0.313,0.473053586151769
0.314,0.478018186386532
0.315,0.482926482955974
0.316,0.488269773133127
0.317,0.493958443538778
0.318,0.499783287235195
0.319,0.505535444128605
0.32,0.5111074104224
0.321,0.516633310314226
0.322,0.522282505420506
0.323,0.528226284390268
0.324,0.534800046413797
0.325,0.542626233462488
0.326,0.552356236810974
0.327,0.564616786905399
0.328,0.579077644915938
0.329,0.59416642945737
0.33,0.608227844617324
0.331,0.619651992717962
0.332,0.627815609222344
0.333,0.633051123978136
0.334,0.635730175347246
0.335,0.636261546547965
0.336,0.635559998533402
0.337,0.634905790532234
0.338,0.635587295811795
0.339,0.638737714173806
0.34,0.644074819487013
0.341,0.650559161658828
0.342,0.657144132468361
0.343,0.662956411645867
0.344,0.668223180592815
0.345,0.673602237915055
0.346,0.679752381623649
0.347,0.687001179206552
0.348,0.69418149439007
0.349,0.699704767600792
0.35,0.701982725645702
0.351,0.700460956079242
0.352,0.697923243558969
0.353,0.697825863762064
0.354,0.703618137348006
0.355,0.716915466917124
0.356,0.735049101690562
0.357,0.754739569203647
0.358,0.772724542831472
0.359,0.787117076401813
0.36,0.798389633050374
0.361,0.807246780537978
0.362,0.814390342355801
0.363,0.82042002611653
0.364,0.82580547084758
0.365,0.831007877970334
0.366,0.836470437186968
0.367,0.84225747952169
0.368,0.848073164432265
0.369,0.853607380077521
0.37,0.858595693880336
0.371,0.863379122529024
0.372,0.868727811751982
0.373,0.875421007492524
0.374,0.880659073607496
0.375,0.885497665911248
0.376,0.89095618585028
0.377,0.897056984700615
0.378,0.903822413738272
0.379,0.911274824239271
0.38,0.919436567479631
0.381,0.928329994735375
0.382,0.947567744593803
0.383,0.96724094769009
0.384,0.984057102346351
0.385,0.995029539634393
0.386,0.998851965480026
0.387,0.99953000317073
0.388,1.00211636906711
0.389,1.01165180954684
0.39,1.03031654120013
0.391,1.05374219285145
0.392,1.07664795546541
0.393,1.09380171026919
0.394,1.1036561513848
0.395,1.11086389390415
0.396,1.12067235984988
0.397,1.13817308548134
0.398,1.1628910550354
0.399,1.18739331698927
0.4,1.20380840790596
0.401,1.2047043685871
0.402,1.1916003877135
0.403,1.174367410161
0.404,1.16319582615124
0.405,1.16745956482141
0.406,1.18600004609854
0.407,1.21033407022116
0.408,1.23183020712903
0.409,1.2428381838678
0.41,1.24423660607808
0.411,1.24129096145977
0.412,1.23930285638823
0.413,1.24274041374675
0.414,1.25100954270675
0.415,1.26161532012521
0.416,1.27205942778418
0.417,1.28014635077992
0.418,1.28498931007917
0.419,1.28605502280649
